produk,tanggal,harga,qty,ln_P,ln_Q
XXL,2022-06-21,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-06-22,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-06-23,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-06-24,2500.0,50,7.824046010856292,3.912023005428146
XXL,2022-06-25,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-06-27,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2022-06-28,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-06-29,2500.0,70,7.824046010856292,4.248495242049359
XXL,2022-06-30,2500.0,20,7.824046010856292,2.995732273553991
XXL,2022-07-01,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-07-04,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2022-07-05,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-07-06,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2022-07-07,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-07-08,2500.0,50,7.824046010856292,3.912023005428146
XXL,2022-07-09,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-07-11,2500.0,10,7.824046010856292,2.302585092994046
XXL,2022-07-12,2500.0,20,7.824046010856292,2.995732273553991
XXL,2022-07-13,2500.0,70,7.824046010856292,4.248495242049359
XXL,2022-07-14,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-07-15,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-07-16,2500.0,70,7.824046010856292,4.248495242049359
XXL,2022-07-23,2500.0,90,7.824046010856292,4.499809670330265
XXL,2022-07-25,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-07-26,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-07-27,2500.0,20,7.824046010856292,2.995732273553991
XXL,2022-07-28,2500.0,10,7.824046010856292,2.302585092994046
XXL,2022-08-03,2500.0,20,7.824046010856292,2.995732273553991
XXL,2022-08-04,2500.0,120,7.824046010856292,4.787491742782046
XXL,2022-08-05,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2022-08-06,2500.0,70,7.824046010856292,4.248495242049359
XXL,2022-08-08,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-08-09,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-08-10,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-08-11,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-08-12,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2022-08-13,2500.0,80,7.824046010856292,4.382026634673881
XXL,2022-08-15,2500.0,20,7.824046010856292,2.995732273553991
XXL,2022-08-16,2500.0,50,7.824046010856292,3.912023005428146
XXL,2022-08-17,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-08-18,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-08-19,2500.0,20,7.824046010856292,2.995732273553991
XXL,2022-08-20,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-08-22,2500.0,10,7.824046010856292,2.302585092994046
XXL,2022-08-23,2500.0,20,7.824046010856292,2.995732273553991
XXL,2022-08-24,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2022-08-25,2500.0,10,7.824046010856292,2.302585092994046
XXL,2022-08-27,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2022-08-29,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-08-30,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-08-31,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-09-01,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-09-02,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-09-03,2500.0,10,7.824046010856292,2.302585092994046
XXL,2022-09-05,2500.0,10,7.824046010856292,2.302585092994046
XXL,2022-09-06,2500.0,20,7.824046010856292,2.995732273553991
XXL,2022-09-07,2500.0,50,7.824046010856292,3.912023005428146
XXL,2022-09-08,2500.0,50,7.824046010856292,3.912023005428146
XXL,2022-09-09,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-09-10,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2022-09-12,2500.0,10,7.824046010856292,2.302585092994046
XXL,2022-09-13,2500.0,20,7.824046010856292,2.995732273553991
XXL,2022-09-14,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-09-15,2500.0,50,7.824046010856292,3.912023005428146
XXL,2022-09-16,2500.0,80,7.824046010856292,4.382026634673881
XXL,2022-09-17,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-09-19,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-09-20,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2022-09-21,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-09-22,2500.0,50,7.824046010856292,3.912023005428146
XXL,2022-09-23,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-09-24,2500.0,20,7.824046010856292,2.995732273553991
XXL,2022-09-26,2500.0,70,7.824046010856292,4.248495242049359
XXL,2022-09-27,2500.0,20,7.824046010856292,2.995732273553991
XXL,2022-09-28,2500.0,20,7.824046010856292,2.995732273553991
XXL,2022-09-29,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-09-30,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-10-01,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2022-10-03,2500.0,20,7.824046010856292,2.995732273553991
XXL,2022-10-04,2500.0,20,7.824046010856292,2.995732273553991
XXL,2022-10-05,2500.0,70,7.824046010856292,4.248495242049359
XXL,2022-10-06,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-10-07,2500.0,100,7.824046010856292,4.605170185988092
XXL,2022-10-09,2500.0,10,7.824046010856292,2.302585092994046
XXL,2022-10-10,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-10-11,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-10-12,2500.0,20,7.824046010856292,2.995732273553991
XXL,2022-10-13,2500.0,100,7.824046010856292,4.605170185988092
XXL,2022-10-14,2500.0,120,7.824046010856292,4.787491742782046
XXL,2022-10-15,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-10-17,2500.0,50,7.824046010856292,3.912023005428146
XXL,2022-10-18,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-10-19,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2022-10-20,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-10-21,2500.0,90,7.824046010856292,4.499809670330265
XXL,2022-10-22,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2022-10-24,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2022-10-25,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2022-10-26,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-10-27,2500.0,80,7.824046010856292,4.382026634673881
XXL,2022-10-28,2500.0,20,7.824046010856292,2.995732273553991
XXL,2022-10-29,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-11-01,2500.0,70,7.824046010856292,4.248495242049359
XXL,2022-11-02,2500.0,50,7.824046010856292,3.912023005428146
XXL,2022-11-03,2500.0,70,7.824046010856292,4.248495242049359
XXL,2022-11-04,2500.0,90,7.824046010856292,4.499809670330265
XXL,2022-11-05,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2022-11-07,2500.0,20,7.824046010856292,2.995732273553991
XXL,2022-11-09,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-11-10,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-11-11,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-11-16,2500.0,90,7.824046010856292,4.499809670330265
XXL,2022-11-17,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2022-11-18,2500.0,50,7.824046010856292,3.912023005428146
XXL,2022-11-20,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2022-11-21,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-11-22,2500.0,80,7.824046010856292,4.382026634673881
XXL,2022-11-23,2500.0,50,7.824046010856292,3.912023005428146
XXL,2022-11-24,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-11-25,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-11-26,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2022-11-28,2500.0,50,7.824046010856292,3.912023005428146
XXL,2022-11-29,2500.0,70,7.824046010856292,4.248495242049359
XXL,2022-11-30,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2022-12-01,2500.0,20,7.824046010856292,2.995732273553991
XXL,2022-12-02,2500.0,50,7.824046010856292,3.912023005428146
XXL,2022-12-08,2500.0,50,7.824046010856292,3.912023005428146
XXL,2022-12-09,2500.0,20,7.824046010856292,2.995732273553991
XXL,2022-12-10,2500.0,90,7.824046010856292,4.499809670330265
XXL,2022-12-12,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-12-13,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2022-12-14,2500.0,80,7.824046010856292,4.382026634673881
XXL,2022-12-15,2500.0,60,7.824046010856292,4.0943445622221
XXL,2022-12-16,2500.0,90,7.824046010856292,4.499809670330265
XXL,2022-12-17,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-12-19,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-12-20,2500.0,80,7.824046010856292,4.382026634673881
XXL,2022-12-21,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2022-12-22,2500.0,50,7.824046010856292,3.912023005428146
XXL,2022-12-23,2500.0,10,7.824046010856292,2.302585092994046
XXL,2022-12-24,2500.0,10,7.824046010856292,2.302585092994046
XXL,2022-12-27,2500.0,20,7.824046010856292,2.995732273553991
XXL,2022-12-28,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-12-29,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2022-12-30,2500.0,60,7.824046010856292,4.0943445622221
XXL,2023-01-02,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-01-04,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-01-05,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-01-06,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-01-11,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-01-12,2500.0,80,7.824046010856292,4.382026634673881
XXL,2023-01-13,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-01-14,2500.0,120,7.824046010856292,4.787491742782046
XXL,2023-01-16,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-01-17,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-01-24,2500.0,80,7.824046010856292,4.382026634673881
XXL,2023-01-26,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-01-27,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-01-28,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-01-29,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-01-30,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-01-31,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-02-08,2500.0,60,7.824046010856292,4.0943445622221
XXL,2023-02-09,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-02-10,2500.0,80,7.824046010856292,4.382026634673881
XXL,2023-02-11,2500.0,60,7.824046010856292,4.0943445622221
XXL,2023-02-13,2500.0,80,7.824046010856292,4.382026634673881
XXL,2023-02-14,2500.0,60,7.824046010856292,4.0943445622221
XXL,2023-02-15,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-02-16,2500.0,70,7.824046010856292,4.248495242049359
XXL,2023-02-17,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-02-18,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-02-20,2500.0,60,7.824046010856292,4.0943445622221
XXL,2023-02-21,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-02-22,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-02-23,2500.0,80,7.824046010856292,4.382026634673881
XXL,2023-02-26,2500.0,100,7.824046010856292,4.605170185988092
XXL,2023-02-27,2500.0,90,7.824046010856292,4.499809670330265
XXL,2023-02-28,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-03-01,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-03-03,2500.0,100,7.824046010856292,4.605170185988092
XXL,2023-03-06,2300.0,50,7.7406644019172415,3.912023005428146
XXL,2023-03-07,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-03-09,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-03-10,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-03-11,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-03-13,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-03-14,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-03-15,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-03-16,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-03-17,2500.0,80,7.824046010856292,4.382026634673881
XXL,2023-03-18,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-03-20,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-03-21,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-03-22,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-03-24,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-03-25,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-03-27,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-03-28,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-03-29,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-03-30,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-03-31,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-04-03,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-04-04,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-04-05,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-04-06,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-04-07,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-04-08,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-04-10,2500.0,70,7.824046010856292,4.248495242049359
XXL,2023-04-11,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-04-12,2500.0,60,7.824046010856292,4.0943445622221
XXL,2023-04-13,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-04-14,2500.0,60,7.824046010856292,4.0943445622221
XXL,2023-04-15,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-04-17,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-04-18,2500.0,60,7.824046010856292,4.0943445622221
XXL,2023-04-19,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-04-28,2500.0,80,7.824046010856292,4.382026634673881
XXL,2023-05-01,2500.0,60,7.824046010856292,4.0943445622221
XXL,2023-05-02,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-05-03,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-05-04,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-05-05,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-05-06,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-05-09,2500.0,100,7.824046010856292,4.605170185988092
XXL,2023-05-10,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-05-11,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-05-12,2500.0,60,7.824046010856292,4.0943445622221
XXL,2023-05-13,2500.0,60,7.824046010856292,4.0943445622221
XXL,2023-05-15,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-05-16,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-05-17,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-05-18,2500.0,90,7.824046010856292,4.499809670330265
XXL,2023-05-19,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-05-20,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-05-22,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-05-23,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-05-25,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-05-26,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-05-27,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-05-29,2500.0,70,7.824046010856292,4.248495242049359
XXL,2023-05-30,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-06-01,2500.0,60,7.824046010856292,4.0943445622221
XXL,2023-06-02,2300.0,60,7.7406644019172415,4.0943445622221
XXL,2023-06-03,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-06-05,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-06-06,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-06-07,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-06-08,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-06-10,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-06-12,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-06-13,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-06-14,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-06-15,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-06-16,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-06-17,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-06-19,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-06-20,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-06-21,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-06-22,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-06-23,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-06-24,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-06-26,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-06-27,2500.0,80,7.824046010856292,4.382026634673881
XXL,2023-06-28,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-06-30,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-07-01,2500.0,70,7.824046010856292,4.248495242049359
XXL,2023-07-03,2500.0,90,7.824046010856292,4.499809670330265
XXL,2023-07-04,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-07-05,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-07-06,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-07-07,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-07-08,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-07-11,2500.0,60,7.824046010856292,4.0943445622221
XXL,2023-07-13,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-07-14,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-07-15,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-07-19,2300.0,70,7.7406644019172415,4.248495242049359
XXL,2023-07-20,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-07-21,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-07-22,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-07-24,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-07-25,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-07-26,2500.0,70,7.824046010856292,4.248495242049359
XXL,2023-07-27,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-07-28,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-07-29,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-07-31,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-08-01,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-08-02,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-08-03,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-08-04,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-08-05,2500.0,70,7.824046010856292,4.248495242049359
XXL,2023-08-07,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-08-08,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-08-09,2250.0,20,7.718685495198466,2.995732273553991
XXL,2023-08-10,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-08-11,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-08-12,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-08-14,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-08-15,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-08-18,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-08-19,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-08-21,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-08-22,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-08-23,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-08-24,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-08-25,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-08-26,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-08-28,2500.0,60,7.824046010856292,4.0943445622221
XXL,2023-08-29,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-08-30,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-08-31,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-09-01,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-09-02,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-09-04,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-09-05,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-09-06,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-09-07,2500.0,60,7.824046010856292,4.0943445622221
XXL,2023-09-08,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-09-11,2500.0,60,7.824046010856292,4.0943445622221
XXL,2023-09-12,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-09-13,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-09-14,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-09-15,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-09-16,2450.0,80,7.803843303538772,4.382026634673881
XXL,2023-09-18,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-09-19,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-09-20,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-09-21,2500.0,70,7.824046010856292,4.248495242049359
XXL,2023-09-22,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-09-23,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-09-25,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-09-26,2500.0,70,7.824046010856292,4.248495242049359
XXL,2023-09-27,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-09-29,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-09-30,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-10-02,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-10-04,2500.0,60,7.824046010856292,4.0943445622221
XXL,2023-10-05,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-10-06,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-10-07,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-10-09,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-10-10,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-10-11,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-10-12,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-10-13,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-10-14,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-10-16,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-10-17,2400.0,60,7.783224016336037,4.0943445622221
XXL,2023-10-19,2450.0,30,7.803843303538772,3.4011973816621555
XXL,2023-10-20,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-10-21,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-10-23,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-10-24,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-10-25,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-10-26,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-10-27,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-10-28,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-10-30,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-10-31,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-11-01,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-11-02,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-11-04,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-11-06,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-11-07,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-11-08,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-11-09,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-11-10,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-11-11,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-11-13,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-11-14,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-11-15,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-11-16,2500.0,50,7.824046010856292,3.912023005428146
XXL,2023-11-17,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-11-18,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-11-20,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-11-21,2500.0,60,7.824046010856292,4.0943445622221
XXL,2023-11-22,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-11-23,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-11-24,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-11-28,2500.0,60,7.824046010856292,4.0943445622221
XXL,2023-11-30,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-12-01,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-12-02,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-12-04,2500.0,60,7.824046010856292,4.0943445622221
XXL,2023-12-05,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-12-07,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-12-08,2300.0,60,7.7406644019172415,4.0943445622221
XXL,2023-12-09,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-12-11,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-12-12,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-12-15,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-12-16,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-12-18,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-12-19,2500.0,60,7.824046010856292,4.0943445622221
XXL,2023-12-20,2500.0,20,7.824046010856292,2.995732273553991
XXL,2023-12-21,2500.0,70,7.824046010856292,4.248495242049359
XXL,2023-12-22,2500.0,30,7.824046010856292,3.4011973816621555
XXL,2023-12-24,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-12-25,2500.0,10,7.824046010856292,2.302585092994046
XXL,2023-12-26,2500.0,80,7.824046010856292,4.382026634673881
XXL,2023-12-29,2500.0,40,7.824046010856292,3.6888794541139363
XXL,2023-12-30,2500.0,50,7.824046010856292,3.912023005428146
XXL,2024-01-02,2500.0,10,7.824046010856292,2.302585092994046
XXL,2024-01-04,2500.0,20,7.824046010856292,2.995732273553991
